,Jan 2024,Feb 2024,Mar 2024,Apr 2024,May 2024,Jun 2024,Jul 2024,Aug 2024,Sep 2024,Oct 2024,Nov 2024,Dec 2024
FFIV,178.68999953497024,184.64300003051758,190.45599975585938,184.96045546098188,170.44954473322088,168.3100007709704,177.27772660688922,194.80590959028765,211.0449996948242,220.85608639924422,242.38000030517577,256.1110015869141
FHB,20.776221865699405,20.18582715988159,20.414059352874755,20.458532333374023,20.685579039833762,19.500838430304277,22.567232912236992,22.950930682095613,22.899992752075196,23.26095257634702,26.689453029632567,26.37284917831421
FHN,13.723297482445126,13.426134586334229,14.412428092956542,14.26561724055897,15.369877901944248,14.618842325712505,16.036367069591176,15.378164811567826,15.486434698104858,16.45061783168627,19.733188915252686,20.171776676177977
FI,137.74571518670945,146.43399810791016,153.13250122070312,153.11090989546344,151.43727181174538,149.29157939710115,155.354999889027,165.149545842951,175.28000030517578,193.54652139414912,213.5529998779297,206.8595001220703
FICO,1207.336193266369,1278.5855041503905,1268.613995361328,1184.9900068803267,1317.2331986860795,1388.2557822779606,1575.3872902610085,1712.2254527698863,1858.7279968261719,1996.3569442085598,2262.525506591797,2177.1330017089845
FIS,60.448902856735955,62.43954162597656,69.31541328430175,70.42482480135831,73.86795043945312,75.41270005075555,74.89897571910511,77.55736194957386,83.06377296447754,87.63917309304942,86.64494857788085,83.19505195617675
FITB,33.37368174961635,32.40362319946289,34.860476875305174,34.820281982421875,36.754742015491836,35.04601568924753,38.75168228149414,39.85554174943404,41.529181480407715,43.05686834584112,46.17210788726807,44.56415615081787
FIVE,191.89952450706846,189.24150009155272,196.90200119018556,156.27545512806284,138.47363697398794,117.88420988384046,89.21772696755149,73.81727287986062,90.21399993896485,91.68087005615234,88.1814998626709,107.28750038146973
FIVN,76.67476145426433,70.77499961853027,60.61700019836426,59.34363625266335,52.8131819638339,42.41921033357319,43.87545464255593,35.286363341591574,28.411750030517577,29.54999990048616,37.28299980163574,42.11599998474121
FIX,203.8202667236328,251.05098342895508,311.60449371337893,307.1919971812855,330.05666420676494,313.85339194849917,309.4010828191584,326.9801871559837,352.74812774658204,404.69583395253056,457.77208251953124,460.1100021362305
FLO,21.76996340070452,21.89993953704834,22.222416400909424,23.043474544178356,23.688038305802777,22.17947779203716,21.595076821067117,22.334085030989215,23.017773723602296,22.304157257080078,21.904814338684083,21.277499961853028
FLS,39.61944997878302,41.13718318939209,43.61234970092774,46.18593701449308,48.51733034307306,47.23188420345909,48.72848944230513,46.931299382990055,47.76457633972168,53.41612276823624,59.09146728515625,59.63030071258545
FMC,56.14410291399275,51.6368989944458,60.420006370544435,57.25043348832564,61.298580689863726,54.917870571738796,56.39180426164107,61.802304007790305,61.95233688354492,61.976474430250086,58.126233673095705,52.77902088165283
FNB,13.081922621954055,12.812674283981323,13.256135940551758,13.054557193409313,13.558105902238326,12.897673406099019,14.344698645851828,13.905086213892156,14.018160772323608,14.107549003932787,16.254960680007933,15.633500003814698
FND,105.62666611444382,110.74250106811523,124.64900016784668,113.93500067970969,116.58045543323864,114.42315713982833,94.13000072132458,104.31818181818181,114.36899948120117,109.63043445089589,106.1504997253418,106.53800010681152
FNF,47.59532637823196,49.14129829406738,49.45042533874512,48.852996132590555,50.07467599348588,48.30700181659899,51.287674470381305,55.57834261113947,59.37642555236816,60.231780342433765,60.48693714141846,58.777420616149904
FOUR,73.5028570265997,76.41800079345703,75.81400032043457,63.580454392866656,64.60727327520198,71.35157856188323,70.21590839732777,75.33818088878284,82.39850044250488,92.62347909678583,102.19700050354004,103.77999877929688
FOX,28.335371562412806,27.419044017791748,26.904911994934082,28.37257784063166,30.344387487931684,31.47964276765522,33.57537495006215,36.60056218233976,37.59399948120117,38.57565224688986,42.807250022888184,45.30750026702881
FOXA,30.602326166062127,29.791241455078126,29.51780023574829,30.880444526672363,32.79684040763161,33.835866827713815,36.05706232244318,39.342120604081586,40.721499824523924,41.90434795877208,45.60799980163574,47.88650035858154
FR,51.06879988170805,51.88124122619629,51.0391149520874,48.07805477489125,46.22725694829767,46.13619031404194,50.5081431648948,53.71910650079901,55.39832992553711,53.989451864491336,52.755829620361325,51.19097690582275
FRPT,86.0528571719215,93.14250030517579,111.34199981689453,109.08136333118786,123.36954498291016,128.7510532579924,124.06181751598011,130.89863482388583,138.60199966430665,137.36869413956353,152.84775085449218,148.09100112915038
FRT,98.0284409295945,96.31905937194824,97.45051193237305,97.56154667247425,98.34601627696644,98.13535670230263,104.43479017777877,111.10489203713156,113.12967910766602,111.3394884855851,112.90064964294433,111.71244087219239
FSLR,155.73904782249815,148.9460006713867,156.42350006103516,176.77636302601206,216.71772627397016,267.2063132838199,221.26909082586116,221.8631820678711,233.10199813842775,210.51826012652853,193.71550064086915,192.36750183105468
FTI,19.287797110421316,19.901839160919188,23.563185214996338,25.89573998884721,26.1391243501143,24.794973373413086,27.406690510836516,26.41319786418568,25.335988807678223,26.535121420155402,28.92899398803711,30.111499881744386
FTNT,62.214761824834916,68.44400024414062,69.26749992370605,66.2940914847634,60.40818197076971,59.474736866198086,58.9259090423584,70.4863636710427,76.25300025939941,80.12521859873895,90.77999954223633,96.95699996948242
FTRE,31.613333111717587,34.12750005722046,38.43950023651123,37.798181707208805,29.990909056230024,24.43421052631579,25.5877272865989,23.417272654446688,21.27199993133545,18.522608632626742,19.804000091552734,20.32050018310547
FTV,72.52902040027436,83.5796558380127,85.0385971069336,80.82522652365945,76.01199930364436,73.1069420262387,73.67386245727539,70.41298606178977,74.69265327453613,76.15015378205672,75.56878395080567,76.65050010681152
FWONA,58.31285676502046,61.04050006866455,61.92500019073486,60.652272657914594,64.73272757096724,65.82157897949219,69.69636310230602,70.02272900668058,70.8435001373291,72.60086955194888,76.68899917602539,84.43750076293945
FWONK,64.37809571765717,67.69349975585938,69.41300010681152,68.0840915333141,71.41909061778675,72.51210503829152,77.1231821233576,77.02431800148703,76.93899955749512,78.54652139414911,83.43050003051758,93.26849975585938
FYBR,23.938571294148762,23.073749828338624,23.970999908447265,23.209545482288707,25.9627272865989,25.57263153477719,27.10727292841131,28.177045648748223,35.41624984741211,35.614347540813945,34.854000091552734,34.67000026702881
G,34.7392699832008,35.08047657012939,33.16189527511597,31.18428308313543,32.845937208695844,32.00575427005165,32.83980499614369,36.84715513749556,38.71087226867676,38.8182605245839,44.27149963378906,43.98249988555908
GAP,19.376546223958332,19.140223026275635,23.156416988372804,22.021875294772062,21.493593215942383,25.14421322471217,22.507273067127574,22.59844563224099,20.44971446990967,21.26277558699898,22.192008876800536,24.620579051971436
GD,250.2822730654762,264.64976806640624,271.37827758789064,283.6773501309481,290.44383517178625,291.30958798057156,284.8036263205788,289.926137750799,298.51891326904297,299.7537085491678,291.751237487793,266.3317184448242
GDDY,105.5461905343192,111.61450004577637,116.86650085449219,123.57363752885298,134.1509097706188,139.08789544356497,144.3845443725586,159.3677284934304,155.06649932861328,160.9447830863621,184.96249923706054,204.8574996948242
GE,102.32451702299572,115.51833229064941,134.11431427001952,153.4578288685192,162.94794602827594,160.36382173237047,162.73754258589312,167.7945320822976,176.862353515625,184.63659336255944,179.19356689453124,170.24619216918944
GEHC,74.70057932535808,84.1108383178711,90.8524673461914,86.20101096413352,80.27076963944869,77.37556537828948,79.81814887306906,83.5730937610973,88.64683303833007,89.64149607782778,84.38038787841796,80.49873123168945
GEN,22.609298796880815,21.053920555114747,21.38509635925293,20.79914040998979,22.808032642711293,24.148280896638568,24.924349611455742,25.03591606833718,26.258398914337157,27.188354658043902,29.570974159240723,29.195173454284667
GEV,,,,138.66303287852895,166.42942879416725,171.79926741750617,171.12408239191228,180.22179066051137,227.5069679260254,274.57141444994056,330.9142318725586,336.5327651977539
GFS,57.40523819696335,54.00225009918213,52.71099967956543,48.93318141590465,51.565454656427555,49.662104957982116,53.27909070795233,45.150909423828125,40.23599987030029,39.68695665442425,42.38500003814697,43.901500129699706
GGG,83.24896748860677,87.33505325317383,91.85787734985351,87.93222947554155,81.35482684048739,78.6852055599815,80.83253305608577,80.44010925292969,83.19607200622559,84.20698613705842,88.2501277923584,87.02859230041504
GILD,79.61005183628627,71.08268928527832,71.04911804199219,66.04314752058549,63.99169262972745,64.62601410715203,70.49626575816761,74.2524746981534,81.13427963256837,85.71218341329823,90.83005790710449,92.16604614257812
GIS,61.86709413074312,61.87758884429932,64.51549034118652,67.55557493730025,67.74118250066584,64.57877731323242,63.033898613669656,68.51005034013228,72.81347465515137,69.70670849344005,64.61728706359864,64.40638370513916
GL,120.54589952741351,123.89090919494629,119.19239158630371,82.12958595969461,83.2602591081099,81.09814774362664,86.56457935680042,95.74200162020597,104.9080207824707,107.14115905761719,108.83525161743164,106.90541572570801
GLOB,231.3895234607515,232.59250030517578,209.46099853515625,189.2695451216264,174.74545565518466,162.9884201852899,189.10454559326172,194.87091064453125,196.0004997253418,211.32565042246944,222.8379981994629,221.60399932861327
GLPI,44.15198589506603,42.52124176025391,43.253594398498535,41.693987586281516,42.588977640325375,42.73533208746659,46.130876714533024,48.38684706254439,50.37683048248291,50.1140194768491,49.37523345947265,49.02803115844726
GLW,29.88351040794736,31.225179195404053,32.0443977355957,31.2202842018821,34.374044765125625,37.83306182058234,42.42639177495783,39.8013296994296,42.78038501739502,46.0028538911239,47.67837009429932,48.17400016784668
GM,35.43605568295433,38.71526336669922,41.18443660736084,43.82717947526412,44.364562641490586,46.57794430381373,46.752157558094375,44.86341441761363,46.925222396850586,48.90114444235097,55.69653244018555,52.72078742980957
GME,14.991428556896391,14.094999980926513,14.355000019073486,10.91954552043568,22.14772718602961,27.444210554424085,24.879545385187324,21.774545409462668,21.851999950408935,21.34956517426864,26.589999961853028,29.36549997329712
GMED,54.33714294433594,53.63649997711182,53.282500457763675,51.61954550309615,61.834090839732774,66.72736800344367,70.94045465642756,70.45590903542258,70.35949897766113,72.31956548276155,81.95899963378906,83.11949920654297
GNRC,118.18142809186664,117.8120002746582,115.86150016784669,133.91454453901812,142.72091085260564,137.93105195697984,150.5868183482777,148.64681868119672,145.58599929809571,167.0434789242952,185.14300079345702,167.74249954223632
GNTX,31.86295745486305,34.65859107971191,35.771781539916994,34.44536001032049,34.118494207208805,33.70255138999537,32.964303883639246,29.649060596119273,29.654829502105713,29.542729502138883,30.152307987213135,29.753543186187745
GO,26.241428466070268,25.58599987030029,27.254000091552733,26.91863640871915,22.583181641318582,21.293684306897614,20.946818178350274,18.80181815407493,16.83550019264221,16.372174055679984,18.270500087738036,17.787000131607055
GOOG,144.90505836123512,143.5522003173828,142.96780090332032,158.1626177701083,172.95220253684303,178.7526188900596,181.7510993263938,164.91647338867188,159.11476364135743,166.71651359226394,174.95701446533204,188.13654479980468
GOOGL,143.32282366071428,142.3180892944336,141.93297805786133,156.6190615567294,171.3737564086914,177.29173278808594,180.14649061723188,163.17122650146484,157.96424865722656,165.21022431746772,173.37829513549804,186.60101470947265
GPC,135.8492911202567,140.70896530151367,149.60476379394532,150.4494400024414,148.10993541370738,138.882468775699,136.10358428955078,138.02564725008878,136.95261459350587,129.43211497431216,121.75855903625488,120.39471969604492
GPK,25.221852347964333,25.06043004989624,27.165525054931642,27.56310887770219,27.32874618877064,27.124740199038857,27.03427644209428,28.545360565185547,29.337864780426024,29.140549037767492,28.806120204925538,28.603305435180665
GPN,129.49751754034133,133.46157302856446,130.34032440185547,124.38750839233398,106.64571762084961,95.38491700824939,98.53909163041548,104.541409925981,107.46844711303712,100.13329613727072,114.16543006896973,114.41037940979004
GRAL,,,,,,16.21916651725769,15.72772723978216,16.043181809512053,13.569000005722046,13.523912968842879,15.423749971389771,20.159749889373778
GRMN,121.90255192347935,124.55945739746093,142.99458236694335,142.40485659512606,164.85422307794744,160.39153972424958,167.89657523415306,171.70843852650034,175.58990859985352,168.7904981530231,208.6743133544922,212.73554458618165
GS,373.1670445033482,377.7534439086914,389.0205703735352,404.00016645951706,446.8079459450462,448.4672771253084,479.7802706631747,489.0307450727983,485.5948516845703,510.2007127844769,580.5842712402343,583.1829986572266
GTES,13.15666661943708,13.579500102996827,16.730499935150146,17.463182015852496,17.050454486500133,16.262105389645225,16.664545362645928,17.210909236561168,17.20950002670288,18.065652100936227,21.147999954223632,21.620000076293945
GTLB,65.11333392915272,72.2895004272461,59.197000122070314,55.50136358087713,54.352272207086735,45.09947345131322,52.20181794600053,45.265454205599696,52.70300025939942,53.292608675749406,61.40150051116943,61.04250068664551
GWRE,110.68476213727679,117.46499977111816,114.98100090026855,112.3881818597967,118.44090860540217,131.6578947368421,142.2522735595703,146.1572730324485,168.79749908447266,186.15478117569634,195.87099914550782,179.39350051879882
